state,date,facility,service,in_state,number,surCharge,initialAmount,additionalAmount,totalAmount,quoteRule,feeName,ratePerMinute
MI,1598744420266,DICKINSON COUNTY JAIL,Direct Bill,false,6032712121,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744420266,DICKINSON COUNTY JAIL,Inmate Debit,true,5173733400,$0.000,$3.910,$0.370,$3.910,false,null,$0.000
MI,1598744420266,DICKINSON COUNTY JAIL,Inmate Debit,false,6032712121,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744420266,DICKINSON COUNTY JAIL,Traditional Collect,true,5173733400,$0.000,$3.910,$0.370,$3.910,false,null,$0.000
MI,1598744420266,DICKINSON COUNTY JAIL,Traditional Collect,false,6032712121,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744420266,DICKINSON COUNTY JAIL,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744420266,DICKINSON COUNTY JAIL,Voicemail,false,6032712121,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
MI,1598744424293,EATON COUNTY SHERIFF'S DEPT,AdvancedConnect,true,5173733400,$0.000,$4.930,$0.690,$4.930,false,null,$0.000
MI,1598744424293,EATON COUNTY SHERIFF'S DEPT,AdvancedConnect,false,8504887146,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744424293,EATON COUNTY SHERIFF'S DEPT,Direct Bill,true,5173733400,$0.000,$4.930,$0.690,$4.930,false,null,$0.000
MI,1598744424293,EATON COUNTY SHERIFF'S DEPT,Direct Bill,false,8504887146,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744424293,EATON COUNTY SHERIFF'S DEPT,Inmate Debit,true,5173733400,$0.000,$4.640,$0.690,$4.640,false,null,$0.000
MI,1598744424293,EATON COUNTY SHERIFF'S DEPT,Inmate Debit,false,8504887146,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744424293,EATON COUNTY SHERIFF'S DEPT,Traditional Collect,true,5173733400,$0.000,$4.930,$0.690,$4.930,false,null,$0.000
MI,1598744424293,EATON COUNTY SHERIFF'S DEPT,Traditional Collect,false,8504887146,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744424293,EATON COUNTY SHERIFF'S DEPT,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744424293,EATON COUNTY SHERIFF'S DEPT,Voicemail,false,8504887146,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
MI,1598744430570,EATON COUNTY SHERIFF'S DEPT - ATTORNEY,AdvancedConnect,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744430570,EATON COUNTY SHERIFF'S DEPT - ATTORNEY,AdvancedConnect,false,6057333212,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744430570,EATON COUNTY SHERIFF'S DEPT - ATTORNEY,Direct Bill,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744430570,EATON COUNTY SHERIFF'S DEPT - ATTORNEY,Direct Bill,false,6057333212,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744430570,EATON COUNTY SHERIFF'S DEPT - ATTORNEY,Inmate Debit,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744430570,EATON COUNTY SHERIFF'S DEPT - ATTORNEY,Inmate Debit,false,6057333212,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744430570,EATON COUNTY SHERIFF'S DEPT - ATTORNEY,Traditional Collect,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744430570,EATON COUNTY SHERIFF'S DEPT - ATTORNEY,Traditional Collect,false,6057333212,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744430570,EATON COUNTY SHERIFF'S DEPT - ATTORNEY,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744430570,EATON COUNTY SHERIFF'S DEPT - ATTORNEY,Voicemail,false,6057333212,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744435397,EMMET COUNTY SHERIFF'S DEPT,AdvancedConnect,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744435397,EMMET COUNTY SHERIFF'S DEPT,AdvancedConnect,false,4046561776,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744435397,EMMET COUNTY SHERIFF'S DEPT,Direct Bill,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744435397,EMMET COUNTY SHERIFF'S DEPT,Direct Bill,false,4046561776,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744435397,EMMET COUNTY SHERIFF'S DEPT,Inmate Debit,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744435397,EMMET COUNTY SHERIFF'S DEPT,Inmate Debit,false,4046561776,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744435397,EMMET COUNTY SHERIFF'S DEPT,Traditional Collect,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744435397,EMMET COUNTY SHERIFF'S DEPT,Traditional Collect,false,4046561776,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744435397,EMMET COUNTY SHERIFF'S DEPT,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744435397,EMMET COUNTY SHERIFF'S DEPT,Voicemail,false,4046561776,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
MI,1598744441826,FLINT POLICE DEPT,AdvancedConnect,true,5173733400,$0.000,$4.640,$0.690,$4.640,false,null,$0.000
MI,1598744441826,FLINT POLICE DEPT,AdvancedConnect,false,6013593150,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744441826,FLINT POLICE DEPT,Direct Bill,true,5173733400,$0.000,$4.640,$0.690,$4.640,false,null,$0.000
MI,1598744441826,FLINT POLICE DEPT,Direct Bill,false,6013593150,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744441826,FLINT POLICE DEPT,Inmate Debit,true,5173733400,$0.000,$4.640,$0.690,$4.640,false,null,$0.000
MI,1598744441826,FLINT POLICE DEPT,Inmate Debit,false,6013593150,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744441826,FLINT POLICE DEPT,Traditional Collect,true,5173733400,$0.000,$4.640,$0.690,$4.640,false,null,$0.000
MI,1598744441826,FLINT POLICE DEPT,Traditional Collect,false,6013593150,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744441826,FLINT POLICE DEPT,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744441826,FLINT POLICE DEPT,Voicemail,false,6013593150,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
MI,1598744445606,GLADWIN COUNTY JAIL,AdvancedConnect,true,5173733400,$0.000,$0.300,$0.300,$0.300,false,null,$0.000
MI,1598744445606,GLADWIN COUNTY JAIL,AdvancedConnect,false,3172324567,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744445606,GLADWIN COUNTY JAIL,Direct Bill,true,5173733400,$0.000,$0.300,$0.300,$0.300,false,null,$0.000
MI,1598744445606,GLADWIN COUNTY JAIL,Direct Bill,false,3172324567,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744445606,GLADWIN COUNTY JAIL,Inmate Debit,true,5173733400,$0.000,$0.300,$0.300,$0.300,false,null,$0.000
MI,1598744445606,GLADWIN COUNTY JAIL,Inmate Debit,false,3172324567,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744445606,GLADWIN COUNTY JAIL,Traditional Collect,true,5173733400,$0.000,$0.300,$0.300,$0.300,false,null,$0.000
MI,1598744445606,GLADWIN COUNTY JAIL,Traditional Collect,false,3172324567,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744445606,GLADWIN COUNTY JAIL,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744445606,GLADWIN COUNTY JAIL,Voicemail,false,3172324567,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
